,Comune,Giorno,Tmin,Tmax,Prec,Tipo_Prec,Misura_Prec
4979,San Mauro Forte,2020-11-11,9.0,17.7,0.0,pioggia,mm
4980,San Mauro Forte,2020-11-12,9.3,18.0,0.0,pioggia,mm
4981,San Mauro Forte,2020-11-13,10.9,18.7,1.4,pioggia,mm
4982,San Mauro Forte,2020-11-14,10.3,18.7,0.0,pioggia,mm
4983,San Mauro Forte,2020-11-15,9.5,19.6,0.4,pioggia,mm
4984,San Mauro Forte,2020-11-16,10.2,18.6,4.6,pioggia,mm
4985,San Mauro Forte,2020-11-17,10.4,13.3,24.4,pioggia,mm
4986,San Mauro Forte,2020-11-18,9.6,15.7,7.3,pioggia,mm
4987,San Mauro Forte,2020-11-19,9.4,17.9,0.0,pioggia,mm
4988,San Mauro Forte,2020-11-20,8.5,14.3,19.2,pioggia,mm
4989,San Mauro Forte,2020-11-21,5.2,8.4,99.6,pioggia,mm
4990,San Mauro Forte,2020-11-22,5.1,8.3,5.4,pioggia,mm
4991,San Mauro Forte,2020-11-23,8.2,13.7,0.0,pioggia,mm
4992,San Mauro Forte,2020-11-24,7.6,12.7,0.0,pioggia,mm
4993,San Mauro Forte,2020-11-25,7.4,13.5,0.0,pioggia,mm
4994,San Mauro Forte,2020-11-26,6.4,14.6,0.0,pioggia,mm
4995,San Mauro Forte,2020-11-27,6.3,14.6,0.0,pioggia,mm
4996,San Mauro Forte,2020-11-28,6.1,13.1,4.0,pioggia,mm
4997,San Mauro Forte,2020-11-29,8.6,13.5,47.6,pioggia,mm
4998,San Mauro Forte,2020-11-30,5.8,12.6,4.5,pioggia,mm
4999,San Mauro Forte,2020-12-01,4.1,10.6,0.9,pioggia,mm
5000,San Mauro Forte,2020-12-02,7.4,12.8,0.5,pioggia,mm
5001,San Mauro Forte,2020-12-03,8.8,12.2,13.5,pioggia,mm
5002,San Mauro Forte,2020-12-04,5.7,14.5,0.0,pioggia,mm
5003,San Mauro Forte,2020-12-05,7.2,14.5,0.0,pioggia,mm
5004,San Mauro Forte,2020-12-06,9.4,13.6,56.9,pioggia,mm
5005,San Mauro Forte,2020-12-07,5.1,17.8,6.5,pioggia,mm
5006,San Mauro Forte,2020-12-08,6.3,17.9,10.8,pioggia,mm
5007,San Mauro Forte,2020-12-09,6.6,17.0,28.0,pioggia,mm
5008,San Mauro Forte,2020-12-10,4.7,18.0,1.4,pioggia,mm
5009,San Mauro Forte,2020-12-11,5.1,16.6,4.6,pioggia,mm
5010,San Mauro Forte,2020-12-12,4.2,11.6,0.0,pioggia,mm
5011,San Mauro Forte,2020-12-13,4.7,11.8,0.0,pioggia,mm
5012,San Mauro Forte,2020-12-14,5.5,11.1,0.0,pioggia,mm
5013,San Mauro Forte,2020-12-15,4.3,16.8,0.0,pioggia,mm
5014,San Mauro Forte,2020-12-16,8.2,15.0,0.0,pioggia,mm
5015,San Mauro Forte,2020-12-17,7.9,17.0,0.0,pioggia,mm
